,Unnamed: 0,ride_id,tourOrigin,tourDestination,lat,lng,accuracy,remDistance,elevation,heading,timeStamp,actual_eta,timeStamp_date
171,248,Ride_12,Ingolstadt,Kornwestheim,49.249455,10.460596,2,132,422.980072021,W,2018-01-25T22:43:22.738Z,3.04,2018-01-25 22:43:22.738
172,249,Ride_12,Ingolstadt,Kornwestheim,49.211104999999996,10.163866,3,109,502.82421875,W,2018-01-25T23:11:35.938Z,2.57,2018-01-25 23:11:35.938
173,250,Ride_12,Ingolstadt,Kornwestheim,49.174389,9.799603,4,81,428.88024902300003,W,2018-01-25T23:50:21.538Z,1.92,2018-01-25 23:50:21.538
174,251,Ride_12,Ingolstadt,Kornwestheim,49.177113,9.405114,4,50,236.610595703,W,2018-01-26T00:30:08.338Z,1.26,2018-01-26 00:30:08.338
175,252,Ride_12,Ingolstadt,Kornwestheim,49.020133,9.247727000000001,1,25,280.39797973599997,SSW,2018-01-26T01:10:35.938Z,0.59,2018-01-26 01:10:35.938
176,253,Ride_12,Ingolstadt,Kornwestheim,48.840952,9.162736,1,4,311.666625977,SSW,2018-01-26T01:40:10.738Z,0.1,2018-01-26 01:40:10.738
177,254,Ride_13,Ingolstadt,Kornwestheim,48.78365,11.460074,4,265,374.99029541,NE,2018-01-25T20:38:10.453Z,5.26,2018-01-25 20:38:10.453
178,255,Ride_13,Ingolstadt,Kornwestheim,49.009963,11.354446000000001,4,236,379.413116455,NNW,2018-01-25T21:06:23.653Z,4.79,2018-01-25 21:06:23.653
179,256,Ride_13,Ingolstadt,Kornwestheim,49.327245,11.205821,4,197,371.36285400400004,NNW,2018-01-25T21:46:51.253Z,4.12,2018-01-25 21:46:51.253
180,257,Ride_13,Ingolstadt,Kornwestheim,49.304638,10.920585,4,169,411.031555176,W,2018-01-25T22:24:15.253Z,3.5,2018-01-25 22:24:15.253
181,258,Ride_13,Ingolstadt,Kornwestheim,49.24969,10.45858,0,132,423.055633545,W,2018-01-25T23:03:41.653Z,2.84,2018-01-25 23:03:41.653
182,259,Ride_13,Ingolstadt,Kornwestheim,49.210952,10.161384,4,109,507.28494262699996,WSW,2018-01-25T23:44:09.253Z,2.17,2018-01-25 23:44:09.253
183,260,Ride_13,Ingolstadt,Kornwestheim,49.174772999999995,9.797772,1,81,429.58578491199995,W,2018-01-26T00:15:46.453Z,1.64,2018-01-26 00:15:46.453
184,261,Ride_13,Ingolstadt,Kornwestheim,49.176674,9.403085,4,50,238.681472778,W,2018-01-26T00:45:41.653Z,1.14,2018-01-26 00:45:41.653
185,262,Ride_13,Ingolstadt,Kornwestheim,49.018685999999995,9.247274,2,24,273.69183349599996,SSW,2018-01-26T01:16:58.453Z,0.62,2018-01-26 01:16:58.453
186,263,Ride_13,Ingolstadt,Kornwestheim,48.841506,9.166367,2,4,304.82351684599996,SSW,2018-01-26T01:48:15.253Z,0.1,2018-01-26 01:48:15.253
187,264,Ride_16,Ingolstadt,Kornwestheim,48.771418,11.461119,3,266,371.960113525,E,2018-01-25T21:02:21.629Z,5.22,2018-01-25 21:02:21.629
188,265,Ride_16,Ingolstadt,Kornwestheim,48.986416,11.388049,3,240,415.129089355,NNW,2018-01-25T21:41:27.629Z,4.57,2018-01-25 21:41:27.629
189,266,Ride_16,Ingolstadt,Kornwestheim,49.27498,11.210403999999999,1,203,384.40246582,NNW,2018-01-25T22:09:20.429Z,4.11,2018-01-25 22:09:20.429
190,267,Ride_16,Ingolstadt,Kornwestheim,49.309888,11.007461,3,175,375.38153076199995,WNW,2018-01-25T22:45:02.429Z,3.52,2018-01-25 22:45:02.429
191,268,Ride_16,Ingolstadt,Kornwestheim,49.256278,10.493036,1,135,479.136901855,W,2018-01-25T23:21:04.829Z,2.92,2018-01-25 23:21:04.829
192,269,Ride_16,Ingolstadt,Kornwestheim,49.205762,10.212916,1,112,486.011322021,WSW,2018-01-25T23:57:48.029Z,2.31,2018-01-25 23:57:48.029
193,270,Ride_16,Ingolstadt,Kornwestheim,49.174409000000004,9.853368,2,85,426.776184082,W,2018-01-26T00:31:27.629Z,1.75,2018-01-26 00:31:27.629
194,271,Ride_16,Ingolstadt,Kornwestheim,49.194697999999995,9.428507000000002,1,53,225.381271362,W,2018-01-26T01:06:08.429Z,1.17,2018-01-26 01:06:08.429
195,272,Ride_16,Ingolstadt,Kornwestheim,49.0486,9.26694,0,28,262.169586182,SW,2018-01-26T01:41:30.029Z,0.58,2018-01-26 01:41:30.029
196,273,Ride_16,Ingolstadt,Kornwestheim,48.886568,9.152806,2,6,310.919952393,SSW,2018-01-26T02:10:03.629Z,0.1,2018-01-26 02:10:03.629
197,274,Ride_17,Ingolstadt,Kornwestheim,48.77125,11.46297,0,267,369.800476074,E,2018-01-25T21:05:40.532Z,5.36,2018-01-25 21:05:40.532
198,275,Ride_17,Ingolstadt,Kornwestheim,48.972594,11.407171,3,242,502.12124633800005,N,2018-01-25T21:45:27.332Z,4.7,2018-01-25 21:45:27.332
199,276,Ride_17,Ingolstadt,Kornwestheim,49.24576,11.2173,0,206,383.053527832,NNW,2018-01-25T22:20:48.932Z,4.11,2018-01-25 22:20:48.932
200,277,Ride_17,Ingolstadt,Kornwestheim,49.322109999999995,11.04626,0,179,343.28079223599997,NW,2018-01-25T22:50:03.332Z,3.62,2018-01-25 22:50:03.332
201,278,Ride_17,Ingolstadt,Kornwestheim,49.264148999999996,10.528916,1,138,475.62603759800004,W,2018-01-25T23:24:03.332Z,3.05,2018-01-25 23:24:03.332
202,279,Ride_17,Ingolstadt,Kornwestheim,49.206763,10.245709,2,115,454.93457031199995,WSW,2018-01-26T00:01:06.932Z,2.43,2018-01-26 00:01:06.932
203,280,Ride_17,Ingolstadt,Kornwestheim,49.175422,9.877463,3,87,446.391387939,W,2018-01-26T00:32:23.732Z,1.91,2018-01-26 00:32:23.732
204,281,Ride_17,Ingolstadt,Kornwestheim,49.203055,9.468594,2,56,250.124343872,W,2018-01-26T01:06:23.732Z,1.34,2018-01-26 01:06:23.732
205,282,Ride_17,Ingolstadt,Kornwestheim,49.069739,9.279955000000001,3,31,252.19564819299998,SW,2018-01-26T01:43:06.932Z,0.73,2018-01-26 01:43:06.932
206,283,Ride_17,Ingolstadt,Kornwestheim,48.848040999999995,9.125528,2,7,315.761138916,SSW,2018-01-26T02:21:11.732Z,0.1,2018-01-26 02:21:11.732
207,284,Ride_18,Ingolstadt,Kornwestheim,48.792381,11.461866,1,264,372.24926757800006,N,2018-01-25T21:11:21.076Z,10.91,2018-01-25 21:11:21.076
208,285,Ride_18,Ingolstadt,Kornwestheim,49.014010999999996,11.356693,3,236,382.533325195,NNW,2018-01-25T21:50:06.676Z,10.26,2018-01-25 21:50:06.676
209,286,Ride_18,Ingolstadt,Kornwestheim,49.344396,11.204659,2,195,370.177093506,NNW,2018-01-25T22:26:09.076Z,9.66,2018-01-25 22:26:09.076
210,287,Ride_18,Ingolstadt,Kornwestheim,49.313802,10.895192999999999,1,167,430.824279785,W,2018-01-25T22:57:25.876Z,9.14,2018-01-25 22:57:25.876
211,288,Ride_18,Ingolstadt,Kornwestheim,49.253688000000004,10.442233,1,131,434.005981445,WSW,2018-01-25T23:26:19.876Z,8.66,2018-01-25 23:26:19.876
212,289,Ride_18,Ingolstadt,Kornwestheim,49.206934999999994,10.1445,3,107,509.84249877900004,WSW,2018-01-26T00:06:47.476Z,7.99,2018-01-26 00:06:47.476
213,300,Ride_18,Ingolstadt,Kornwestheim,49.177276,9.787567999999998,5,80,272.145446777,N,2018-01-26T05:36:55.876Z,2.51,2018-01-26 05:36:55.876
214,301,Ride_18,Ingolstadt,Kornwestheim,49.211611,9.535571000000001,3,61,278.001159668,WNW,2018-01-26T06:11:57.076Z,1.93,2018-01-26 06:11:57.076
215,302,Ride_18,Ingolstadt,Kornwestheim,49.174125,9.391266,2,49,240.87921142599998,WSW,2018-01-26T06:48:40.276Z,1.32,2018-01-26 06:48:40.276
216,303,Ride_18,Ingolstadt,Kornwestheim,49.010082000000004,9.243015,4,23,284.739044189,SSW,2018-01-26T07:27:46.276Z,0.67,2018-01-26 07:27:46.276
217,304,Ride_18,Ingolstadt,Kornwestheim,48.841493,9.166099,2,4,306.00515747099996,SSW,2018-01-26T08:01:46.276Z,0.1,2018-01-26 08:01:46.276
218,305,Ride_19,Ingolstadt,Kornwestheim,48.776315999999994,11.461019,1,266,371.793029785,ENE,2018-01-25T21:16:10.805Z,14.29,2018-01-25 21:16:10.805
219,306,Ride_19,Ingolstadt,Kornwestheim,48.99709,11.3747,0,239,376.304107666,NNW,2018-01-25T21:47:48.005Z,13.76,2018-01-25 21:47:48.005
220,307,Ride_19,Ingolstadt,Kornwestheim,49.29139,11.208680000000001,0,201,375.35803222699997,NNW,2018-01-25T22:27:34.805Z,13.1,2018-01-25 22:27:34.805
221,308,Ride_19,Ingolstadt,Kornwestheim,49.309407,10.979458000000001,2,173,393.794616699,W,2018-01-25T23:03:16.805Z,12.51,2018-01-25 23:03:16.805
222,324,Ride_19,Ingolstadt,Kornwestheim,49.252742,10.484485000000001,5,134,469.331268311,N,2018-01-26T08:00:28.805Z,3.56,2018-01-26 08:00:28.805
223,325,Ride_19,Ingolstadt,Kornwestheim,49.237686,10.326937,2,122,468.689971924,W,2018-01-26T08:34:08.405Z,3.0,2018-01-26 08:34:08.405
224,326,Ride_19,Ingolstadt,Kornwestheim,49.205127000000005,10.196087,4,111,493.86370849599996,WSW,2018-01-26T09:09:50.405Z,2.41,2018-01-26 09:09:50.405
225,327,Ride_19,Ingolstadt,Kornwestheim,49.174054999999996,9.838275999999999,3,84,436.941375732,W,2018-01-26T09:49:37.205Z,1.75,2018-01-26 09:49:37.205
226,328,Ride_19,Ingolstadt,Kornwestheim,49.189015000000005,9.417514,2,52,230.189041138,W,2018-01-26T10:20:54.005Z,1.23,2018-01-26 10:20:54.005
227,329,Ride_19,Ingolstadt,Kornwestheim,49.039562,9.258327,1,32,273.400604248,SW,2018-01-26T10:57:37.205Z,0.62,2018-01-26 10:57:37.205
228,330,Ride_19,Ingolstadt,Kornwestheim,48.839883,9.142122,2,6,324.629058838,SSW,2018-01-26T11:28:33.605Z,0.1,2018-01-26 11:28:33.605
229,344,Ride_20,Ingolstadt,Kornwestheim,48.758202000000004,11.440415,5,271,365.811950684,N,2018-01-26T04:31:36.148Z,6.34,2018-01-26 04:31:36.148
230,345,Ride_20,Ingolstadt,Kornwestheim,48.808309,11.466082,1,262,383.91888427699996,NNE,2018-01-26T05:05:36.148Z,5.77,2018-01-26 05:05:36.148
231,346,Ride_20,Ingolstadt,Kornwestheim,48.772175,11.463264,4,267,370.029937744,S,2018-01-26T05:34:09.748Z,5.29,2018-01-26 05:34:09.748
232,347,Ride_20,Ingolstadt,Kornwestheim,48.95932,11.4244,0,244,515.6618652340001,N,2018-01-26T06:02:02.548Z,4.83,2018-01-26 06:02:02.548
233,348,Ride_20,Ingolstadt,Kornwestheim,49.214764,11.228341,3,210,431.38342285199997,NNW,2018-01-26T06:30:56.548Z,4.35,2018-01-26 06:30:56.548
234,349,Ride_20,Ingolstadt,Kornwestheim,49.341822,11.076527,1,182,339.22897338900003,NW,2018-01-26T07:00:31.348Z,3.86,2018-01-26 07:00:31.348
235,350,Ride_20,Ingolstadt,Kornwestheim,49.258263,10.573246000000001,2,141,481.93991088900003,WSW,2018-01-26T07:28:24.148Z,3.4,2018-01-26 07:28:24.148
236,351,Ride_20,Ingolstadt,Kornwestheim,49.22452,10.27032,0,118,485.642059326,W,2018-01-26T08:01:22.948Z,2.85,2018-01-26 08:01:22.948
237,352,Ride_20,Ingolstadt,Kornwestheim,49.177243,9.893163000000001,1,88,453.23870849599996,W,2018-01-26T08:28:34.948Z,2.4,2018-01-26 08:28:34.948
238,353,Ride_20,Ingolstadt,Kornwestheim,49.209146000000004,9.493777,1,58,236.96954345700001,W,2018-01-26T09:07:00.148Z,1.76,2018-01-26 09:07:00.148
239,354,Ride_20,Ingolstadt,Kornwestheim,49.098478,9.294606,1,34,309.21520996099997,SW,2018-01-26T09:42:42.148Z,1.17,2018-01-26 09:42:42.148
240,355,Ride_20,Ingolstadt,Kornwestheim,48.884797,9.145239,1,7,300.298583984,SSW,2018-01-26T10:10:34.948Z,0.71,2018-01-26 10:10:34.948
241,356,Ride_20,Ingolstadt,Kornwestheim,48.868223,9.185153,2,0,305.33557128900003,ESE,2018-01-26T10:46:57.748Z,0.1,2018-01-26 10:46:57.748
242,357,Ride_22,Ingolstadt,Kornwestheim,48.780553999999995,11.460511,3,265,374.439544678,NE,2018-01-25T21:21:40.756Z,4.66,2018-01-25 21:21:40.756
243,358,Ride_22,Ingolstadt,Kornwestheim,49.00096,11.361189999999999,0,237,377.257537842,NNW,2018-01-25T21:49:13.156Z,4.2,2018-01-25 21:49:13.156
244,359,Ride_22,Ingolstadt,Kornwestheim,49.300193,11.20832,3,200,385.99432373,NNW,2018-01-25T22:18:07.156Z,3.72,2018-01-25 22:18:07.156
245,360,Ride_22,Ingolstadt,Kornwestheim,49.305207,10.960500999999999,3,172,401.798492432,W,2018-01-25T22:48:22.756Z,3.22,2018-01-25 22:48:22.756
246,361,Ride_22,Ingolstadt,Kornwestheim,49.250289,10.475665,3,133,451.233978271,W,2018-01-25T23:16:35.956Z,2.75,2018-01-25 23:16:35.956
247,362,Ride_22,Ingolstadt,Kornwestheim,49.209249,10.182314,2,110,481.40100097699997,WSW,2018-01-25T23:47:52.756Z,2.23,2018-01-25 23:47:52.756
248,363,Ride_22,Ingolstadt,Kornwestheim,49.17279,9.8212,0,83,425.64730835,W,2018-01-26T00:17:47.956Z,1.73,2018-01-26 00:17:47.956
249,364,Ride_22,Ingolstadt,Kornwestheim,49.182421999999995,9.414683,2,51,225.725082397,W,2018-01-26T00:57:34.756Z,1.07,2018-01-26 00:57:34.756
250,365,Ride_22,Ingolstadt,Kornwestheim,49.029332000000004,9.253204,3,26,299.93981933599997,SW,2018-01-26T01:24:46.756Z,0.62,2018-01-26 01:24:46.756
251,366,Ride_22,Ingolstadt,Kornwestheim,48.867385,9.138834,3,5,332.291931152,SSW,2018-01-26T01:55:43.156Z,0.1,2018-01-26 01:55:43.156
252,367,Ride_25,Ingolstadt,Kornwestheim,48.772244,11.461030000000001,4,266,369.14514160199997,E,2018-01-25T21:37:30.360Z,5.12,2018-01-25 21:37:30.360
253,368,Ride_25,Ingolstadt,Kornwestheim,48.991923,11.383107,2,239,373.778778076,NNW,2018-01-25T22:13:32.760Z,4.52,2018-01-25 22:13:32.760
254,369,Ride_25,Ingolstadt,Kornwestheim,49.279508,11.209392,2,203,394.95794677699996,NNW,2018-01-25T22:52:59.160Z,3.86,2018-01-25 22:52:59.160
255,370,Ride_25,Ingolstadt,Kornwestheim,49.31038,10.998439999999999,0,175,377.952301025,WNW,2018-01-25T23:28:00.360Z,3.28,2018-01-25 23:28:00.360
256,371,Ride_25,Ingolstadt,Kornwestheim,49.254796,10.489745,3,135,475.865539551,W,2018-01-25T23:56:33.960Z,2.8,2018-01-25 23:56:33.960
257,372,Ride_25,Ingolstadt,Kornwestheim,49.20561,10.20727,0,112,479.61282348599997,WSW,2018-01-26T00:24:26.760Z,2.34,2018-01-26 00:24:26.760
258,373,Ride_25,Ingolstadt,Kornwestheim,49.174442,9.850405,4,85,430.32940673800005,W,2018-01-26T01:00:29.160Z,1.74,2018-01-26 01:00:29.160
259,374,Ride_25,Ingolstadt,Kornwestheim,49.193723999999996,9.424653999999999,4,52,230.089935303,W,2018-01-26T01:33:07.560Z,1.2,2018-01-26 01:33:07.560
260,375,Ride_25,Ingolstadt,Kornwestheim,49.046433,9.265404,3,28,270.477172852,SW,2018-01-26T02:03:02.760Z,0.7,2018-01-26 02:03:02.760
261,376,Ride_25,Ingolstadt,Kornwestheim,48.870739,9.139278,2,6,334.735321045,SSW,2018-01-26T02:39:05.160Z,0.1,2018-01-26 02:39:05.160
262,377,Ride_26,Ingolstadt,Kornwestheim,48.756159999999994,11.457289999999999,0,270,365.329803467,E,2018-01-25T21:50:41.282Z,14.43,2018-01-25 21:50:41.282
263,378,Ride_26,Ingolstadt,Kornwestheim,48.584378,11.398327,2,230,408.485931396,SSW,2018-01-25T22:27:04.082Z,13.82,2018-01-25 22:27:04.082
264,379,Ride_26,Ingolstadt,Kornwestheim,48.484456,11.178398,1,209,471.092926025,SW,2018-01-25T22:59:01.682Z,13.29,2018-01-25 22:59:01.682
265,380,Ride_26,Ingolstadt,Kornwestheim,48.401565999999995,10.973311,4,187,490.73046875,WSW,2018-01-25T23:32:20.882Z,12.73,2018-01-25 23:32:20.882
266,381,Ride_26,Ingolstadt,Kornwestheim,48.413313,10.454613,2,147,507.94207763699995,W,2018-01-25T23:59:32.882Z,12.28,2018-01-25 23:59:32.882
267,382,Ride_26,Ingolstadt,Kornwestheim,48.45346,10.057124,4,116,559.8864746090001,W,2018-01-26T00:39:19.682Z,11.62,2018-01-26 00:39:19.682
268,383,Ride_26,Ingolstadt,Kornwestheim,48.543226000000004,9.647871,3,82,755.1077270510001,WNW,2018-01-26T01:11:17.282Z,11.09,2018-01-26 01:11:17.282
269,399,Ride_26,Ingolstadt,Kornwestheim,48.631388,9.454991,5,58,333.376464844,N,2018-01-26T10:10:52.082Z,2.09,2018-01-26 10:10:52.082
270,400,Ride_26,Ingolstadt,Kornwestheim,48.697576,9.244902,2,41,365.59777832,WNW,2018-01-26T10:42:49.682Z,1.56,2018-01-26 10:42:49.682
271,401,Ride_26,Ingolstadt,Kornwestheim,48.723167,9.074371000000001,4,27,510.94317627,WNW,2018-01-26T11:12:04.082Z,1.07,2018-01-26 11:12:04.082
272,402,Ride_26,Ingolstadt,Kornwestheim,48.84755,9.11854,0,8,316.813232422,NNE,2018-01-26T11:40:17.282Z,0.6,2018-01-26 11:40:17.282
273,403,Ride_26,Ingolstadt,Kornwestheim,48.867109,9.191317999999999,1,1,295.50427246099997,ENE,2018-01-26T12:10:12.482Z,0.1,2018-01-26 12:10:12.482
274,404,Ride_27,Ingolstadt,Kornwestheim,48.73818,11.4665,0,254,362.93533325199996,SSE,2018-01-25T21:49:22.700Z,12.15,2018-01-25 21:49:22.700
275,405,Ride_27,Ingolstadt,Kornwestheim,48.580864,11.361124,2,228,404.029418945,SSW,2018-01-25T22:19:17.900Z,11.65,2018-01-25 22:19:17.900
276,416,Ride_27,Ingolstadt,Kornwestheim,48.47735,11.14976,5,206,446.17425537099996,N,2018-01-26T04:36:41.900Z,5.36,2018-01-26 04:36:41.900
277,417,Ride_27,Ingolstadt,Kornwestheim,48.406856,11.086521000000001,1,196,492.70578002900004,SSW,2018-01-26T05:13:25.100Z,4.75,2018-01-26 05:13:25.100
278,418,Ride_27,Ingolstadt,Kornwestheim,48.414331,10.887592999999999,2,180,463.036834717,W,2018-01-26T05:49:27.500Z,4.15,2018-01-26 05:49:27.500
279,419,Ride_27,Ingolstadt,Kornwestheim,48.420691999999995,10.394517,1,143,488.58505249,W,2018-01-26T06:21:04.700Z,3.62,2018-01-26 06:21:04.700
280,420,Ride_27,Ingolstadt,Kornwestheim,48.457808,9.986233,1,110,588.945129395,W,2018-01-26T06:53:43.100Z,3.08,2018-01-26 06:53:43.100
281,421,Ride_27,Ingolstadt,Kornwestheim,48.554475,9.657631,4,80,728.66027832,WNW,2018-01-26T07:24:39.500Z,2.56,2018-01-26 07:24:39.500
282,422,Ride_27,Ingolstadt,Kornwestheim,48.647372999999995,9.419478,4,42,323.761108398,WNW,2018-01-26T08:02:23.900Z,1.93,2018-01-26 08:02:23.900
283,423,Ride_27,Ingolstadt,Kornwestheim,48.73234,9.048160000000001,0,25,514.319335938,WNW,2018-01-26T08:40:08.300Z,1.3,2018-01-26 08:40:08.300
284,424,Ride_27,Ingolstadt,Kornwestheim,48.839984,9.141353,2,6,326.341827393,NNE,2018-01-26T09:19:14.300Z,0.65,2018-01-26 09:19:14.300
285,425,Ride_27,Ingolstadt,Kornwestheim,48.869064,9.175178,1,1,309.437744141,NE,2018-01-26T09:52:13.100Z,0.1,2018-01-26 09:52:13.100
286,426,Ride_28,Ingolstadt,Kornwestheim,48.756628000000006,11.457424000000001,3,270,363.496490479,S,2018-01-25T21:55:43.282Z,5.98,2018-01-25 21:55:43.282
287,427,Ride_28,Ingolstadt,Kornwestheim,48.58206,11.3937,0,230,408.865509033,SSW,2018-01-25T22:33:07.282Z,5.36,2018-01-25 22:33:07.282
288,428,Ride_28,Ingolstadt,Kornwestheim,48.484790000000004,11.172260000000001,0,208,465.226013184,WSW,2018-01-25T23:10:31.282Z,4.74,2018-01-25 23:10:31.282
289,429,Ride_28,Ingolstadt,Kornwestheim,48.40296,10.96222,0,186,468.56573486300005,WSW,2018-01-25T23:48:36.082Z,4.11,2018-01-25 23:48:36.082
290,430,Ride_28,Ingolstadt,Kornwestheim,48.412921999999995,10.443883,4,147,470.35974121099997,W,2018-01-26T00:16:49.282Z,3.64,2018-01-26 00:16:49.282
291,431,Ride_28,Ingolstadt,Kornwestheim,48.453216999999995,10.050182000000001,2,115,559.9572753909999,W,2018-01-26T00:50:49.282Z,3.07,2018-01-26 00:50:49.282
292,432,Ride_28,Ingolstadt,Kornwestheim,48.545213000000004,9.647803999999999,4,68,748.524475098,WNW,2018-01-26T01:27:52.882Z,2.45,2018-01-26 01:27:52.882
293,433,Ride_28,Ingolstadt,Kornwestheim,48.632878999999996,9.448524,3,45,334.636810303,WNW,2018-01-26T01:55:25.282Z,1.99,2018-01-26 01:55:25.282
294,434,Ride_28,Ingolstadt,Kornwestheim,48.725133,9.071199,1,27,513.284667969,WNW,2018-01-26T02:28:44.482Z,1.43,2018-01-26 02:28:44.482
295,435,Ride_28,Ingolstadt,Kornwestheim,48.84867,9.119710000000001,0,8,316.262451172,NNE,2018-01-26T03:08:10.882Z,0.77,2018-01-26 03:08:10.882
296,436,Ride_28,Ingolstadt,Kornwestheim,48.868725,9.186384,2,0,303.97052002,ENE,2018-01-26T03:48:18.082Z,0.1,2018-01-26 03:48:18.082
297,437,Ride_29,Ingolstadt,Kornwestheim,48.771415000000005,11.463154,2,267,369.81710815400004,E,2018-01-25T18:05:12.483Z,10.35,2018-01-25 18:05:12.483
298,438,Ride_29,Ingolstadt,Kornwestheim,48.978086,11.397780000000001,1,241,479.39099121099997,NNW,2018-01-25T18:33:25.683Z,9.88,2018-01-25 18:33:25.683
299,439,Ride_29,Ingolstadt,Kornwestheim,49.25555,11.21498,0,205,396.695709229,NNW,2018-01-25T19:12:52.083Z,9.22,2018-01-25 19:12:52.083
300,440,Ride_29,Ingolstadt,Kornwestheim,49.315544,11.033833,2,177,358.464508057,WNW,2018-01-25T19:41:25.683Z,8.74,2018-01-25 19:41:25.683
301,441,Ride_29,Ingolstadt,Kornwestheim,49.264346,10.518348,1,137,472.766265869,W,2018-01-25T20:15:46.083Z,8.17,2018-01-25 20:15:46.083
302,442,Ride_29,Ingolstadt,Kornwestheim,49.203064000000005,10.234583,1,114,459.820556641,WSW,2018-01-25T20:54:52.083Z,7.52,2018-01-25 20:54:52.083
303,443,Ride_29,Ingolstadt,Kornwestheim,49.1748,9.871258000000001,3,86,437.69314575199996,W,2018-01-25T21:27:50.883Z,6.97,2018-01-25 21:27:50.883
304,452,Ride_29,Ingolstadt,Kornwestheim,49.199531,9.459639,5,55,240.99041748,N,2018-01-26T02:38:16.083Z,1.78,2018-01-26 02:38:16.083
305,453,Ride_29,Ingolstadt,Kornwestheim,49.15733,9.316239999999999,0,43,203.83432006799998,WSW,2018-01-26T03:10:54.483Z,1.24,2018-01-26 03:10:54.483
306,454,Ride_29,Ingolstadt,Kornwestheim,49.060749,9.270535,4,29,239.557144165,SSW,2018-01-26T03:40:29.283Z,0.75,2018-01-26 03:40:29.283
307,455,Ride_29,Ingolstadt,Kornwestheim,48.885172,9.147965,1,6,296.647064209,SSW,2018-01-26T04:19:14.883Z,0.1,2018-01-26 04:19:14.883
308,456,Ride_30,Ingolstadt,Kornwestheim,48.771179,11.462800999999999,1,267,370.171234131,E,2018-01-25T20:14:17.817Z,13.93,2018-01-25 20:14:17.817
309,457,Ride_30,Ingolstadt,Kornwestheim,48.972215999999996,11.407821,1,242,504.96948242199994,N,2018-01-25T20:49:19.017Z,13.35,2018-01-25 20:49:19.017
310,458,Ride_30,Ingolstadt,Kornwestheim,49.245546999999995,11.217358,1,206,383.05004882800006,NNW,2018-01-25T21:22:17.817Z,12.8,2018-01-25 21:22:17.817
311,459,Ride_30,Ingolstadt,Kornwestheim,49.322743,11.047111,3,179,340.622833252,NW,2018-01-25T21:53:14.217Z,12.28,2018-01-25 21:53:14.217
312,474,Ride_30,Ingolstadt,Kornwestheim,49.263915999999995,10.53006,5,138,477.999420166,N,2018-01-26T06:41:15.417Z,3.47,2018-01-26 06:41:15.417
313,475,Ride_30,Ingolstadt,Kornwestheim,49.24235,10.35975,0,125,525.8425292969999,W,2018-01-26T07:12:52.617Z,2.94,2018-01-26 07:12:52.617
314,476,Ride_30,Ingolstadt,Kornwestheim,49.207305,10.24647,4,115,453.970306396,WSW,2018-01-26T07:49:15.417Z,2.33,2018-01-26 07:49:15.417
315,477,Ride_30,Ingolstadt,Kornwestheim,49.175465,9.877979,1,87,447.261688232,W,2018-01-26T08:29:22.617Z,1.66,2018-01-26 08:29:22.617
316,478,Ride_30,Ingolstadt,Kornwestheim,49.203463,9.469925,2,56,250.04078674299998,W,2018-01-26T09:01:20.217Z,1.13,2018-01-26 09:01:20.217
317,479,Ride_30,Ingolstadt,Kornwestheim,49.068259999999995,9.27882,0,30,256.70074462900004,SW,2018-01-26T09:29:33.417Z,0.66,2018-01-26 09:29:33.417
318,480,Ride_30,Ingolstadt,Kornwestheim,48.885925,9.14397,4,7,296.085632324,SSW,2018-01-26T10:03:13.017Z,0.1,2018-01-26 10:03:13.017
319,495,Ride_31,Ingolstadt,Kornwestheim,48.771956,11.439998,5,259,373.076141357,N,2018-01-26T04:13:24.790Z,6.76,2018-01-26 04:13:24.790
320,496,Ride_31,Ingolstadt,Kornwestheim,48.803078,11.465575999999999,4,263,374.08471679699994,NNE,2018-01-26T04:49:47.590Z,6.15,2018-01-26 04:49:47.590
321,497,Ride_31,Ingolstadt,Kornwestheim,48.771445,11.463205,3,267,369.901031494,S,2018-01-26T05:22:05.590Z,5.61,2018-01-26 05:22:05.590
322,498,Ride_31,Ingolstadt,Kornwestheim,48.9778,11.39835,0,241,481.79928588900003,NNW,2018-01-26T06:02:33.190Z,4.94,2018-01-26 06:02:33.190
323,499,Ride_31,Ingolstadt,Kornwestheim,49.25437,11.21528,0,205,399.156768799,NNW,2018-01-26T06:43:00.790Z,4.27,2018-01-26 06:43:00.790
324,500,Ride_31,Ingolstadt,Kornwestheim,49.3166,11.036263,2,178,355.795715332,WNW,2018-01-26T07:20:04.390Z,3.65,2018-01-26 07:20:04.390
325,501,Ride_31,Ingolstadt,Kornwestheim,49.264466999999996,10.5197,3,137,470.887207031,W,2018-01-26T07:57:07.990Z,3.03,2018-01-26 07:57:07.990
326,502,Ride_31,Ingolstadt,Kornwestheim,49.203146000000004,10.235312,1,114,459.019866943,WSW,2018-01-26T08:27:43.990Z,2.52,2018-01-26 08:27:43.990
